step,max_kl,lr,steps,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
157,0.01,0.001,600,-0.246638,-8.6273,-8.78493,-0.15696,0.986095,0.0542672,5.03895,0.402451,0.396858,0,0.00917453,0.867439,8.30964,2128.1
158,0.01,0.001,600,-0.232007,-8.5878,-8.33942,0.247442,0.985372,0.0596478,2.26653,-0.0915545,-0.0963841,0,0.00851673,0.884715,7.96143,2139.68
159,0.01,0.001,600,-0.226511,-8.42324,-8.14968,0.272034,0.98645,0.0521564,1.39489,-0.254884,-0.25844,0,0.00891123,0.871757,7.92639,2150.87
160,0.01,0.001,600,-0.224856,-8.47258,-8.22191,0.249273,0.988502,0.0579176,1.24113,-0.232591,-0.236041,0,0.00856531,0.845824,7.95818,2162.53
161,0.01,0.001,600,-0.229764,-8.30933,-8.1927,0.115972,0.988096,0.0613739,1.2908,-0.114532,-0.117359,0,0.00829014,0.85363,9.01317,2174.96
162,0.01,0.001,600,-0.229041,-8.31408,-8.12279,0.190258,0.988851,0.0542412,1.26708,-0.202849,-0.204296,1,0.00241022,0.848078,8.11435,2186.6
163,0.01,0.001,600,-0.225196,-8.05169,-7.93047,0.119324,0.988017,0.0566757,1.23991,-0.0808772,-0.0839548,0,0.00765726,0.845202,8.1814,2198.32
164,0.01,0.001,600,-0.254384,-8.46014,-8.79685,-0.336429,0.987436,0.0563018,1.1779,0.314485,0.312057,0,0.00911214,0.831474,8.16731,2209.97
165,0.01,0.001,600,-0.228198,-8.21716,-8.09765,0.119483,0.986672,0.0567484,1.15296,-0.127377,-0.129965,0,0.00856913,0.804701,8.52047,2221.97
166,0.01,0.001,600,-0.230416,-8.29807,-8.23128,0.0660698,0.989027,0.0554109,1.3132,-0.0510189,-0.053737,0,0.0083616,0.819896,8.37327,2233.79
167,0.01,0.001,600,-0.24518,-8.55267,-8.6997,-0.147773,0.9892,0.052856,1.0696,0.127019,0.124651,0,0.00733967,0.815467,8.27936,2245.8
168,0.01,0.001,600,-0.240883,-8.73322,-8.70271,0.0297125,0.987897,0.0517242,1.24259,0.00469253,0.00269019,0,0.00723048,0.807102,7.61293,2257.91
169,0.01,0.001,600,-0.226714,-8.45938,-8.17263,0.286368,0.988891,0.0548413,1.10156,-0.254422,-0.257065,0,0.00821104,0.810046,7.93713,2268.95
170,0.01,0.001,600,-0.236,-8.2135,-8.20948,0.00384788,0.990428,0.0544491,1.0196,-0.00542669,-0.00789533,0,0.00733155,0.83927,8.81975,2283.3
171,0.01,0.001,600,-0.234334,-8.19151,-8.16976,0.0211859,0.987894,0.0522397,1.32574,0.00764625,0.00525438,0,0.00865303,0.819679,7.84745,2294.69
172,0.01,0.001,600,-0.240215,-8.4137,-8.45268,-0.0417138,0.989126,0.0558717,1.27318,0.0382075,0.0357724,0,0.00782893,0.848958,7.67162,2305.7
173,0.01,0.001,600,-0.2276,-8.46448,-8.303,0.161873,0.986444,0.0527651,1.2207,-0.161741,-0.163967,0,0.00775698,0.822881,8.42112,2317.66
174,0.01,0.001,600,-0.240273,-8.45436,-8.48233,-0.0289946,0.988448,0.0533834,1.10484,0.0158887,0.0128775,0,0.0080966,0.891633,8.01139,2329.16
175,0.01,0.001,600,-0.227885,-8.1512,-8.03994,0.109776,0.989273,0.0499074,1.15995,-0.105692,-0.107763,0,0.00935066,0.85779,8.42169,2341.06
176,0.01,0.001,600,-0.228734,-8.0466,-8.06492,-0.0192188,0.986123,0.0565612,1.18619,0.0228056,0.0209371,0,0.00909453,0.815065,8.04709,2352.54
177,0.01,0.001,600,-0.227479,-7.94842,-7.93464,0.0138518,0.988964,0.0563788,1.02119,-0.0175586,-0.0197252,0,0.0072507,0.830898,7.71654,2363.52
178,0.01,0.001,600,-0.245779,-8.06379,-8.38465,-0.321386,0.988511,0.0619354,1.13082,0.328308,0.325746,0,0.00928194,0.790999,8.44231,2375.41
179,0.01,0.001,600,-0.236772,-8.69157,-8.60265,0.0894283,0.98484,0.053128,1.2852,-0.0896036,-0.092312,0,0.00900397,0.760052,7.8201,2386.96
180,0.01,0.001,600,-0.24341,-8.33803,-8.53525,-0.197571,0.989719,0.0528364,1.09219,0.174962,0.172906,0,0.00802077,0.759845,7.97891,2398.15
181,0.01,0.001,600,-0.24395,-8.51359,-8.60154,-0.0904849,0.984948,0.0574858,1.4479,0.130272,0.127672,0,0.00780534,0.770517,8.29886,2409.83
182,0.01,0.001,600,-0.23141,-8.44969,-8.29076,0.158648,0.990557,0.0657179,0.916077,-0.177852,-0.180151,0,0.00869281,0.771686,8.13053,2421.66
183,0.01,0.001,600,-0.228615,-8.05795,-8.00901,0.048945,0.986161,0.0559087,1.61972,-0.0425094,-0.0445942,0,0.00670603,0.769225,8.15395,2433.11
184,0.01,0.001,600,-0.24844,-8.2666,-8.59882,-0.332389,0.985871,0.0541477,1.3743,0.316291,0.313164,0,0.00798395,0.749319,7.84743,2444.73
185,0.01,0.001,600,-0.236962,-8.42439,-8.38503,0.0400229,0.988959,0.0543151,1.02342,-0.0213654,-0.0238187,0,0.00883647,0.730571,9.12592,2457.21
186,0.01,0.001,600,-0.228174,-8.24781,-8.18489,0.063034,0.988214,0.0583336,1.09645,-0.0550137,-0.0573752,0,0.00901864,0.702908,8.26817,2468.86
187,0.01,0.001,600,-0.217235,-7.98939,-7.81049,0.17781,0.985064,0.0575869,1.39156,-0.1734,-0.176473,0,0.00817891,0.743414,8.28487,2480.54
188,0.01,0.001,600,-0.230774,-8.31156,-8.30366,0.00740381,0.984718,0.0548751,1.64235,0.000938462,-0.00130403,0,0.0079079,0.718673,8.167,2492.19
189,0.01,0.001,600,-0.232048,-7.78992,-7.9209,-0.132101,0.986763,0.0531917,1.15341,0.123501,0.120803,0,0.00953782,0.699247,8.25905,2504.68
190,0.01,0.001,600,-0.223156,-7.92893,-7.79165,0.13683,0.987273,0.0581558,0.950902,-0.1411,-0.14345,0,0.00896588,0.662029,8.5752,2517.54
191,0.01,0.001,600,-0.222548,-7.90672,-7.857,0.0482587,0.986941,0.0590401,1.09876,-0.0531542,-0.0559691,0,0.00928757,0.632285,8.16754,2529.21
192,0.01,0.001,600,-0.241119,-8.0164,-8.2788,-0.261339,0.986803,0.053154,1.3066,0.272424,0.270885,1,0.00236335,0.621537,8.03511,2540.61
193,0.01,0.001,600,-0.231297,-8.16251,-8.15968,0.000421987,0.98947,0.05652,0.97489,-0.0136419,-0.0158588,0,0.00831101,0.633425,7.65485,2551.91
194,0.01,0.001,600,-0.228959,-8.288,-8.04869,0.23969,0.989123,0.0505035,0.833875,-0.248082,-0.250529,0,0.00782223,0.617951,8.30309,2563.34
195,0.01,0.001,600,-0.231208,-8.08499,-8.1893,-0.106012,0.987931,0.0621707,1.09059,0.0843707,0.0825172,0,0.00791932,0.587628,8.72598,2575.96
196,0.01,0.001,600,-0.231136,-8.13187,-8.10532,0.0258235,0.99178,0.0594609,0.86624,-0.0290141,-0.0308885,0,0.00820472,0.582783,8.37605,2587.81
197,0.01,0.001,600,-0.237693,-8.38629,-8.42516,-0.0396902,0.986481,0.0574534,1.27265,0.0338717,0.030817,0,0.00865072,0.583281,8.19552,2599.43
198,0.01,0.001,600,-0.210388,-8.02283,-7.52639,0.493213,0.982805,0.0570095,1.12145,-0.512256,-0.516148,0,0.00770851,0.627316,7.78398,2610.51
199,0.01,0.001,600,-0.236361,-8.10016,-8.22407,-0.125686,0.985939,0.0649092,1.36492,0.10671,0.103997,0,0.0091516,0.591247,8.49312,2622.34
200,0.01,0.001,600,-0.241216,-8.42719,-8.53569,-0.110272,0.987442,0.0527236,1.24105,0.10642,0.103983,0,0.00913117,0.576009,7.93074,2633.66
201,0.01,0.001,600,-0.224662,-8.41122,-8.15626,0.251931,0.986448,0.0903699,1.34086,-0.250807,-0.252262,1,0.00242642,0.577438,7.7343,2645.18
202,0.01,0.001,600,-0.235244,-8.53748,-8.55395,-0.0159412,0.986558,0.0517554,1.28289,0.0192135,0.0164389,0,0.00880169,0.537583,8.62842,2657.18
203,0.01,0.001,600,-0.211153,-7.95942,-7.54612,0.412242,0.983873,0.0558305,1.33524,-0.446959,-0.45,0,0.00960135,0.56111,7.71399,2668.32
204,0.01,0.001,600,-0.237263,-7.86345,-8.1111,-0.247637,0.988142,0.055064,1.00027,0.234154,0.231664,0,0.00902565,0.537943,8.31049,2680.78
205,0.01,0.001,600,-0.232446,-8.26822,-8.21379,0.0535265,0.98947,0.0529258,0.939215,-0.0567768,-0.058892,0,0.00924535,0.510102,8.14824,2692.33
206,0.01,0.001,600,-0.238898,-8.0813,-8.2088,-0.126708,0.989087,0.0523138,1.20742,0.132343,0.129496,0,0.00783372,0.53403,8.09472,2703.84
207,0.01,0.001,600,-0.220743,-7.88704,-7.7025,0.184317,0.988799,0.0531204,1.01345,-0.193614,-0.19612,0,0.00961919,0.527646,8.16676,2715.35
208,0.01,0.001,600,-0.240863,-8.00352,-8.2834,-0.279585,0.987408,0.0532238,1.26621,0.282481,0.278813,0,0.0077545,0.530817,7.98727,2727.89
209,0.01,0.001,600,-0.229749,-8.25039,-8.19214,0.0566205,0.990323,0.0774901,1.01842,-0.0566879,-0.0593967,0,0.00837777,0.548426,8.25383,2740.64
210,0.01,0.001,600,-0.207413,-7.62425,-7.30165,0.320783,0.986734,0.0535455,1.1806,-0.266586,-0.269736,0,0.00879359,0.560243,7.76971,2751.61
211,0.01,0.001,600,-0.225541,-7.69842,-7.77271,-0.0747593,0.990119,0.0544684,0.920851,0.0853352,0.0828639,0,0.00991963,0.534524,8.24382,2763.41
212,0.01,0.001,600,-0.232873,-7.90299,-8.0628,-0.159222,0.988817,0.0535769,1.11835,0.173483,0.170857,0,0.00738523,0.555941,8.70302,2775.48
213,0.01,0.001,600,-0.232802,-8.00066,-8.12537,-0.124867,0.989835,0.0528812,1.08759,0.127677,0.124707,0,0.00815297,0.561062,8.34295,2787.09
214,0.01,0.001,600,-0.238345,-8.21141,-8.28831,-0.0770622,0.986764,0.0550389,1.21257,0.0594204,0.0564986,0,0.00798471,0.564596,8.37559,2799.23
215,0.01,0.001,600,-0.230297,-8.10879,-8.14419,-0.0362164,0.987327,0.0553324,1.39033,0.0507736,0.0484667,0,0.00765678,0.572378,8.54054,2811.47
216,0.01,0.001,600,-0.235266,-8.03068,-8.14666,-0.117244,0.989375,0.0536952,1.10352,0.115453,0.112998,0,0.00843326,0.585169,8.2024,2823.25
217,0.01,0.001,600,-0.231111,-8.13824,-8.1008,0.0365282,0.988488,0.0509279,1.33249,-0.0686786,-0.0712921,0,0.00889849,0.565374,7.60935,2835.25
218,0.01,0.001,600,-0.221605,-7.75786,-7.69732,0.0589122,0.98785,0.0649481,0.930962,-0.0578052,-0.0611594,0,0.00865488,0.560097,8.58403,2847.23
219,0.01,0.001,600,-0.231509,-7.91195,-8.054,-0.141295,0.987284,0.0576642,1.18661,0.146023,0.143644,0,0.00771448,0.538782,8.41762,2859.19
220,0.01,0.001,600,-0.227504,-7.73424,-7.78114,-0.0466916,0.988334,0.0593131,0.985046,0.0447468,0.0401454,0,0.00800575,0.551421,8.7088,2871.31
221,0.01,0.001,600,-0.230579,-7.90708,-8.0658,-0.160801,0.987223,0.0577741,1.26225,0.150087,0.147734,0,0.00992723,0.514039,7.93136,2882.95
222,0.01,0.001,600,-0.239852,-8.54881,-8.58119,-0.0323496,0.989434,0.0584464,1.04293,0.0302255,0.0279572,0,0.00772695,0.527733,8.306,2894.56
223,0.01,0.001,600,-0.22174,-8.35224,-8.08931,0.260264,0.985841,0.0565436,1.19304,-0.262325,-0.265529,0,0.00861847,0.51115,8.12719,2906.13
224,0.01,0.001,600,-0.22689,-8.29786,-8.20842,0.0870997,0.988164,0.0516386,1.14246,-0.0875137,-0.0897448,0,0.00858932,0.504609,8.1274,2917.79
225,0.01,0.001,600,-0.241238,-8.7151,-8.60071,0.113233,0.988095,0.0542991,1.20516,-0.183734,-0.186786,0,0.00830674,0.524167,8.2008,2929.71
226,0.01,0.001,600,-0.223221,-8.45828,-8.08065,0.377106,0.986658,0.746259,1.13912,-0.37092,-0.37429,0,0.00891449,0.503911,7.91403,2942.16
227,0.01,0.001,600,-0.23192,-7.94033,-7.99798,-0.0579468,0.990605,0.0517316,0.857476,0.0460349,0.0441227,0,0.0089,0.482635,7.84857,2953.24
228,0.01,0.001,600,-0.239659,-8.43038,-8.494,-0.0641447,0.992092,0.0610769,0.81052,0.0846656,0.0828633,0,0.00956507,0.488048,8.25311,2964.9
229,0.01,0.001,600,-0.220318,-8.46159,-8.0825,0.376576,0.985828,0.0547478,1.14697,-0.38067,-0.384209,0,0.00901298,0.468641,7.9133,2976.26
230,0.01,0.001,600,-0.229107,-8.12938,-8.12966,-0.000532053,0.976966,0.0508115,1.74671,0.00829019,0.00314189,0,0.0076265,0.480248,7.9574,2987.54
231,0.01,0.001,600,-0.241977,-8.14017,-8.38339,-0.242759,0.986537,0.0857685,1.17245,0.243851,0.24112,0,0.00793096,0.475452,8.47368,2999.58
232,0.01,0.001,600,-0.219363,-7.99267,-7.77906,0.213447,0.987686,0.0507758,0.976976,-0.210357,-0.21264,0,0.00757052,0.528635,8.28686,3011.07
233,0.01,0.001,600,-0.230537,-8.22549,-8.22758,-0.00217196,0.985187,0.0573151,1.26789,0.00534424,0.00124521,0,0.00752581,0.556843,8.44599,3022.96
234,0.01,0.001,600,-0.232194,-7.99404,-8.04335,-0.0498337,0.99021,0.0583878,0.917556,0.0444929,0.0425989,0,0.00756115,0.566516,8.4422,3034.8
235,0.01,0.001,600,-0.239051,-8.30097,-8.47687,-0.175907,0.986134,0.0519104,1.26275,0.174788,0.173563,1,0.00234608,0.547765,8.60401,3046.79
236,0.01,0.001,600,-0.227587,-7.93039,-7.92767,0.00123168,0.988845,0.0534966,1.12336,0.00378067,0.000448316,0,0.00935434,0.569902,8.52939,3058.62
237,0.01,0.001,600,-0.230743,-7.91271,-7.94915,-0.0355224,0.991758,0.0561264,0.872531,0.023443,0.0212734,0,0.00825568,0.582281,8.52266,3070.47
238,0.01,0.001,600,-0.244141,-8.37538,-8.66944,-0.295327,0.986575,0.0622163,1.09659,0.268137,0.265358,0,0.00765452,0.558311,9.04058,3083.06
239,0.01,0.001,600,-0.21889,-7.98778,-7.75453,0.2321,0.986865,0.0567222,0.818929,-0.230493,-0.232968,0,0.0087885,0.570937,8.10081,3094.5
240,0.01,0.001,600,-0.232603,-8.01072,-8.09426,-0.0820576,0.985152,0.0535758,1.17505,0.107941,0.105334,0,0.00769041,0.564311,8.21004,3106.16
241,0.01,0.001,600,-0.23575,-7.98738,-8.12128,-0.135082,0.989806,0.0560555,1.01651,0.157674,0.155559,0,0.00969215,0.55521,8.52673,3118.2
242,0.01,0.001,600,-0.230495,-8.21395,-8.215,-0.00201047,0.988419,0.058491,1.26038,0.0136767,0.0113917,0,0.00844253,0.530811,8.46375,3130.05
243,0.01,0.001,600,-0.236821,-8.30038,-8.35943,-0.0595109,0.988552,0.0585847,1.20766,0.0478893,0.0454953,0,0.00850167,0.529322,8.44579,3141.92
244,0.01,0.001,600,-0.226242,-7.94112,-7.88603,0.0549035,0.988143,0.0548306,0.944976,-0.0573447,-0.0604768,0,0.00739752,0.538055,8.27918,3153.68
245,0.01,0.001,600,-0.236238,-8.2409,-8.41839,-0.177884,0.985528,0.0595615,1.17637,0.177875,0.174811,0,0.00940339,0.539589,8.41938,3165.55
246,0.01,0.001,600,-0.238371,-8.19711,-8.38627,-0.189529,0.982801,0.0550911,1.57302,0.194996,0.191508,0,0.00833168,0.538872,14.9542,3184.1
247,0.01,0.001,600,-0.237238,-8.3336,-8.36673,-0.0326287,0.989497,0.0596402,0.964424,0.0392562,0.0369676,0,0.00837032,0.519257,8.62933,3196.2
248,0.01,0.001,600,-0.225388,-8.31175,-8.18305,0.129484,0.987026,0.0631404,1.25867,-0.135058,-0.138384,0,0.00754857,0.512629,8.56368,3208.44
249,0.01,0.001,600,-0.238349,-8.62187,-8.5811,0.040994,0.985919,0.0574963,1.02475,-0.0244316,-0.0288312,0,0.00853812,0.519023,8.24517,3220.27
250,0.01,0.001,600,-0.227077,-8.32456,-8.20569,0.117528,0.987533,0.0541356,0.94938,-0.101651,-0.104365,0,0.00801892,0.51507,8.71142,3232.9
251,0.01,0.001,600,-0.224189,-8.07655,-7.98036,0.0936893,0.98761,0.0568411,1.21641,-0.131936,-0.135317,0,0.00842701,0.53867,8.24964,3244.7
252,0.01,0.001,600,-0.223052,-7.78647,-7.78392,0.00177949,0.990473,0.0538306,1.03102,0.00877944,0.00621448,0,0.00792867,0.520104,8.8798,3257.07
253,0.01,0.001,600,-0.223851,-8.00938,-8.00406,0.00427187,0.985232,0.0594103,1.28086,0.00208277,-0.00238067,0,0.00768954,0.514566,8.52345,3269.19
254,0.01,0.001,600,-0.229797,-7.72371,-7.87258,-0.148822,0.988459,0.0552895,1.23152,0.199255,0.196868,0,0.00744976,0.508333,8.53901,3281.23
255,0.01,0.001,600,-0.225791,-7.80338,-7.92089,-0.118595,0.987081,0.0564821,0.98118,0.115948,0.113474,0,0.0096034,0.477973,8.17641,3292.81
256,0.01,0.001,600,-0.237762,-8.239,-8.47068,-0.233703,0.988966,0.0524325,1.16526,0.226587,0.223828,0,0.00929225,0.483421,8.00907,3304.31
257,0.01,0.001,600,-0.21876,-7.95509,-7.80063,0.152792,0.990731,0.0549049,0.922204,-0.146122,-0.148765,0,0.00926866,0.481102,7.99928,3315.66
258,0.01,0.001,600,-0.229156,-7.86063,-7.9648,-0.106193,0.98894,0.0615239,0.979803,0.121367,0.119095,0,0.00905001,0.472824,8.01389,3326.95
259,0.01,0.001,600,-0.227978,-7.50221,-7.6754,-0.175012,0.988073,0.054985,1.27925,0.170162,0.167637,0,0.0090172,0.461938,8.97958,3339.51
260,0.01,0.001,600,-0.234151,-7.90849,-8.07861,-0.171209,0.989414,0.0589397,0.932489,0.174128,0.171774,0,0.00948944,0.442692,8.55852,3351.72
261,0.01,0.001,600,-0.240639,-8.40368,-8.53714,-0.132875,0.985502,0.0547087,1.04501,0.109551,0.10741,0,0.00783694,0.441053,8.46249,3363.56
262,0.01,0.001,600,-0.231524,-8.08108,-8.12248,-0.041997,0.989707,0.0568295,0.831104,0.0422496,0.0392943,0,0.00828566,0.476317,8.4981,3375.73
263,0.01,0.001,600,-0.234042,-8.20537,-8.2308,-0.025759,0.987329,0.0553825,1.09763,0.0340598,0.0303224,0,0.00798258,0.484507,8.45928,3387.64
264,0.01,0.001,600,-0.234439,-8.28254,-8.33561,-0.0525983,0.987711,0.0535414,1.00831,0.0612656,0.0590426,0,0.00841762,0.475907,8.00874,3398.94
265,0.01,0.001,600,-0.236262,-8.28671,-8.37731,-0.092455,0.986768,0.0575585,1.10815,0.0958243,0.0926474,0,0.00831276,0.47724,8.32349,3410.64
266,0.01,0.001,600,-0.234349,-8.26571,-8.2398,0.0257185,0.990287,0.0558434,0.830866,-0.0344747,-0.0371914,0,0.00976924,0.486156,8.56317,3422.68
267,0.01,0.001,600,-0.220948,-7.98345,-7.7831,0.19916,0.990177,0.0533583,0.945267,-0.220734,-0.222052,1,0.00242229,0.475981,8.10192,3434.18
268,0.01,0.001,600,-0.223866,-7.8646,-7.82893,0.0343928,0.98889,0.0531173,1.05352,-0.0111626,-0.0145775,0,0.00854221,0.479561,8.55423,3446.24
269,0.01,0.001,600,-0.217548,-8.34837,-8.05651,0.293055,0.984386,0.0558712,1.12181,-0.286124,-0.290004,0,0.0084702,0.499512,8.36158,3458.18
270,0.01,0.001,600,-0.228455,-8.15701,-8.24895,-0.0929845,0.985848,0.050894,1.1429,0.0925732,0.090429,0,0.00853438,0.481023,8.38836,3470.24
271,0.01,0.001,600,-0.228516,-8.15192,-8.09436,0.0560616,0.990334,0.0517087,0.883498,-0.0715692,-0.0741027,0,0.0089105,0.464044,8.30087,3481.94
272,0.01,0.001,600,-0.237549,-8.16,-8.26438,-0.104695,0.988634,0.0529203,0.913761,0.0977577,0.0965764,1,0.00251567,0.443609,8.49662,3493.85
273,0.01,0.001,600,-0.207,-7.87481,-7.47423,0.398655,0.985002,0.0563886,0.929342,-0.376542,-0.379642,0,0.00828993,0.428501,7.99776,3505.23
274,0.01,0.001,600,-0.233572,-7.84331,-8.02141,-0.178482,0.991595,0.0549645,0.739454,0.189087,0.18681,0,0.00966539,0.386546,8.12486,3519.18
275,0.01,0.001,600,-0.224425,-7.83176,-7.82717,0.00410204,0.982582,0.0550191,1.55784,0.000245051,-0.00308395,0,0.0090627,0.398996,8.28424,3530.96
276,0.01,0.001,600,-0.239891,-8.22692,-8.39899,-0.17217,0.989799,0.055119,1.04787,0.183174,0.181119,0,0.00910201,0.392991,8.34403,3542.77
277,0.01,0.001,600,-0.235078,-8.40547,-8.45552,-0.0515419,0.987795,0.173981,1.27234,0.0449367,0.0419863,0,0.00818789,0.413092,8.72326,3555.13
278,0.01,0.001,600,-0.231697,-8.49752,-8.39694,0.100848,0.984379,0.0617852,1.13423,-0.107211,-0.109786,0,0.00874222,0.426123,8.37288,3567.14
279,0.01,0.001,600,-0.216997,-8.09252,-7.76014,0.330899,0.989209,0.0652695,0.89465,-0.353702,-0.356533,0,0.00987311,0.45515,8.2338,3578.63
280,0.01,0.001,600,-0.215119,-7.75139,-7.53278,0.216909,0.990013,0.0569654,0.916937,-0.227637,-0.229775,0,0.00860999,0.471376,8.18874,3590.42
281,0.01,0.001,600,-0.228186,-7.99276,-8.01394,-0.0218924,0.986511,0.0514708,1.02714,0.0849989,0.0826053,0,0.00758074,0.452225,8.36457,3602.33
282,0.01,0.001,600,-0.215537,-7.63274,-7.50486,0.126633,0.988377,0.0536745,0.993954,-0.118118,-0.120193,0,0.00897645,0.447315,7.92119,3613.77
283,0.01,0.001,600,-0.219046,-7.55149,-7.63018,-0.0816373,0.986929,0.0512197,1.17641,0.0679882,0.0650941,0,0.008852,0.443404,8.34457,3625.36
284,0.01,0.001,600,-0.209491,-7.52683,-7.36092,0.162502,0.985782,0.0566995,1.14916,-0.169452,-0.172218,0,0.00857297,0.441634,8.77844,3637.51
285,0.01,0.001,600,-0.221036,-7.40219,-7.48105,-0.0803651,0.989362,0.0537751,0.9396,0.0837038,0.0814552,0,0.00884928,0.433297,8.07448,3648.89
286,0.01,0.001,600,-0.238196,-7.76819,-8.11653,-0.349918,0.986792,0.0572302,1.1638,0.362569,0.358415,0,0.00835424,0.439695,8.4911,3661.05
287,0.01,0.001,600,-0.216273,-7.8145,-7.66153,0.152641,0.990848,0.0563467,0.970398,-0.220902,-0.223338,0,0.00906779,0.463699,8.20255,3673.44
288,0.01,0.001,600,-0.224279,-7.82127,-7.87201,-0.0513029,0.990279,0.0518415,0.912563,0.0487275,0.0463095,0,0.00781078,0.486799,8.08942,3684.81
289,0.01,0.001,600,-0.226097,-7.90218,-7.8713,0.0291549,0.989475,0.0532148,1.15588,0.000631248,-0.00181562,0,0.00729264,0.517517,8.01028,3696.16
290,0.01,0.001,600,-0.239854,-7.89444,-8.15749,-0.26289,0.989242,0.0553584,1.0155,0.268842,0.26661,0,0.00948196,0.466605,8.48679,3708.08
291,0.01,0.001,600,-0.238267,-8.19618,-8.34085,-0.144069,0.990653,0.0568826,0.846795,0.137122,0.134001,0,0.00800261,0.50079,8.61974,3720.2
292,0.01,0.001,600,-0.231387,-8.31616,-8.27655,0.038392,0.985263,0.0599067,1.18311,-0.0398502,-0.0422924,0,0.00904053,0.496264,8.39972,3732.13
293,0.01,0.001,600,-0.234628,-8.19075,-8.23946,-0.0486863,0.986067,0.0558114,1.33934,0.0299775,0.0263985,0,0.00872321,0.500159,8.35483,3744.07
294,0.01,0.001,600,-0.232867,-8.17428,-8.18098,-0.0082536,0.988391,0.0553689,1.28775,0.042116,0.0398751,0,0.00821683,0.506155,8.49035,3756.99
295,0.01,0.001,600,-0.224601,-8.13666,-8.04157,0.0945024,0.985194,0.0614998,1.33251,-0.0877767,-0.0902678,0,0.00949535,0.465996,8.46479,3769.2
296,0.01,0.001,600,-0.235955,-8.15875,-8.23234,-0.0750918,0.991048,0.0584342,0.969419,0.0476856,0.04494,0,0.00954946,0.452236,8.35411,3781.08
297,0.01,0.001,600,-0.236713,-8.28026,-8.36869,-0.0885397,0.989261,0.0549443,1.10487,0.0786656,0.0756664,0,0.00948317,0.427774,8.18864,3792.64
298,0.01,0.001,600,-0.231974,-8.11669,-8.12344,-0.00940937,0.989287,0.05356,0.916586,0.0112883,0.00874463,0,0.00787472,0.439866,8.58143,3804.57
299,0.01,0.001,600,-0.228463,-7.96296,-7.90539,0.0561554,0.987717,0.0610454,1.25164,-0.0412584,-0.045189,0,0.00897568,0.440495,8.13847,3816.25
300,0.01,0.001,600,-0.226659,-8.07814,-8.06721,0.00864028,0.988748,0.0558963,0.846953,-0.00797328,-0.0102635,0,0.00883129,0.435603,9.09501,3828.62
301,0.01,0.001,600,-0.22665,-8.17096,-8.0936,0.0751684,0.988013,0.0550094,1.07212,-0.0719453,-0.0753108,0,0.00877005,0.435878,7.90111,3839.82
302,0.01,0.001,600,-0.224347,-8.25261,-7.97148,0.280492,0.990244,0.0578406,0.988569,-0.276545,-0.278351,0,0.00861885,0.407942,8.03673,3851.12
303,0.01,0.001,600,-0.240525,-8.2577,-8.36877,-0.109613,0.990416,0.0505202,1.01321,0.109796,0.108409,1,0.00240618,0.385352,8.30292,3862.82
304,0.01,0.001,600,-0.216548,-8.23569,-7.93466,0.301433,0.985019,0.0592883,1.09981,-0.294196,-0.297166,0,0.00900939,0.372217,11.2605,3877.67
305,0.01,0.001,600,-0.231328,-8.11271,-8.19623,-0.0857063,0.984187,0.0549159,1.43061,0.00956971,0.00569508,0,0.00933037,0.386087,8.84464,3890.12
306,0.01,0.001,600,-0.217397,-8.041,-7.90093,0.139067,0.98067,0.056936,1.71971,-0.139596,-0.143908,0,0.00850226,0.368406,13.8636,3907.54
307,0.01,0.001,600,-0.231897,-8.27874,-8.30114,-0.0224144,0.987413,0.0522358,1.16051,0.0236061,0.0200303,0,0.00829131,0.370276,9.23923,3923.74
308,0.01,0.001,600,-0.220025,-8.13577,-7.86502,0.269886,0.988789,0.0535028,1.09834,-0.274323,-0.277995,0,0.00923676,0.35327,8.48964,3935.88
309,0.01,0.001,600,-0.240267,-8.34475,-8.51481,-0.168928,0.987431,0.0552604,1.14817,0.177059,0.174034,0,0.00895475,0.35814,8.79183,3948.32
310,0.01,0.001,600,-0.229384,-8.22604,-8.1925,0.0321548,0.988083,0.0550609,1.05994,-0.0344172,-0.0360254,1,0.00239808,0.347037,8.54192,3960.93
311,0.01,0.001,600,-0.221118,-8.18889,-8.01312,0.176607,0.989488,0.0567894,0.929668,-0.162724,-0.1649,0,0.00908138,0.334018,8.26824,3972.77
312,0.01,0.001,600,-0.213748,-7.66554,-7.4939,0.169143,0.989428,0.055125,0.943929,-0.17734,-0.180872,0,0.00924835,0.346202,8.23001,3984.6
313,0.01,0.001,600,-0.217926,-7.59584,-7.61749,-0.0228021,0.983695,0.0564899,1.40932,0.0203391,0.0173194,0,0.00999022,0.305262,8.22762,3996.58
314,0.01,0.001,600,-0.22644,-7.45669,-7.66911,-0.214963,0.985522,0.0575213,1.13537,0.220907,0.217571,0,0.00815587,0.3237,8.21164,4008.26
315,0.01,0.001,600,-0.218097,-7.53401,-7.52603,0.00700704,0.988015,0.0523245,1.13097,0.0143521,0.0106346,0,0.00907488,0.321548,7.87514,4019.62
316,0.01,0.001,600,-0.228345,-7.46615,-7.74215,-0.276356,0.98876,0.0529661,0.991409,0.277928,0.275299,0,0.00912849,0.309998,7.975,4031.86
